domains,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,char_number,char_word,char_symbol,Label
www.uuteas.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
app.bxchjdfg.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
cexcoin.org,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
www.anevip.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
overlord.agugm.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
hfmp.info,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.hegic.us,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.16666666666666666,1
www.tigtuohu.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.875,0.125,1
ymbi.hitbtcm.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.19kkm72.top,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.26666666666666666,0.6,0.13333333333333333,1
trade8.armadaotas.com,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.047619047619047616,0.8571428571428571,0.09523809523809523,1
www.carrefomarrts.com,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.09523809523809523,1
rbinhood.cn,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
yfhkjr.com,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
www.foxglobe.net,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.ficnsxc.vip,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
www.zalandoshops.cc,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
bitcon669.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.23076923076923078,0.6923076923076923,0.07692307692307693,1
www.mtklgj.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.8571428571428571,0.14285714285714285,1
www.bitstampfks.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
cfds1.chnthebcr.center,0,0,0.09473684210526316,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.045454545454545456,0.8636363636363636,0.09090909090909091,1
hsht355.com,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,1
arexr99.jobscoes.com,0,0,0.08421052631578947,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.1,0.8,0.1,1
jdceo.com,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
jdmvp.com,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
gomarkfinance.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9411764705882353,0.058823529411764705,1
www.htwyl.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
cultivate667.cultivaterenet.top,0,0,0.14210526315789473,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0967741935483871,0.8387096774193549,0.06451612903225806,1
www.yhuisdfhdf.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.cexiopro.online,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
www.vlctradefx.com,0,0,0.07368421052631578,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.aismexf.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
bz777.btfinnetw.top,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.15789473684210525,0.7368421052631579,0.10526315789473684,1
yyy77.btfinnetw.top,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.10526315789473684,0.7894736842105263,0.10526315789473684,1
www.uishopee.cn,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
down.ogccs.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
www.chainceinfo66.top,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.09523809523809523,0.8095238095238095,0.09523809523809523,1
square.9253158.site,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3684210526315789,0.5263157894736842,0.10526315789473684,1
acentcoin.co,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
rich888.etoraeotes.com,0,0,0.09473684210526316,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.13636363636363635,0.7727272727272727,0.09090909090909091,1
app.xfoigfoijg.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.ckvfkqjwuje.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
byapueqb.buzz,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
www.ioexx200.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.1875,0.6875,0.125,1
www.svdhg.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.topuma.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
down.hizjf.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.8571428571428571,0.14285714285714285,1
www.sfpcnw.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
m.yshxword.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
www.ydxrunplus.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
m.iuwge.top,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.18181818181818182,1
www.ftmhi.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
d.dadpas.xyz,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.16666666666666666,1
myth.etoraeotes.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
app4world.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.07692307692307693,0.8461538461538461,0.07692307692307693,1
dearnnode.cc,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
www.walletfuturepro.com,0,0,0.1,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9130434782608695,0.08695652173913043,1
hs.colbathlamprepair.com,0,0,0.10526315789473684,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
h5.toobit.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.07692307692307693,0.7692307692307693,0.15384615384615385,1
sg.hohner.cn,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.16666666666666666,1
www.thorchainf.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.acentcoin.pro,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
safepal.aigrid.site,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
superbtm.com,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
www.coinbasemz.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.wgtqj.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
m.wns7198.cc,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3333333333333333,0.5,0.16666666666666666,1
starexch.games,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
16.shopckk.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
app.nvcbfffo.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.sshopgivebacking.com,0,0,0.10526315789473684,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
a.ylhg68.xyz,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,1
www.rocket-poolf.com,0,0,0.08421052631578947,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.85,0.15,1
www.7322561.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.4666666666666667,0.4,0.13333333333333333,1
tc.acsfx.cc,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.18181818181818182,1
rakutencv.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
bito.win,0,0,0.021052631578947368,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.pjeaktaorty.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
app.sdsdfdf.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
m.igglobalhub.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
jingzhengcap.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
www.optimismwin.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
m.wexccj7qa.info,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0625,0.8125,0.125,1
www.okucoin.club,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.875,0.125,1
yi-hui-go.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.7692307692307693,0.23076923076923078,1
www.nexusxs.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
www.hkssq.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
mastertrademore.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9473684210526315,0.05263157894736842,1
www.m-shoptw.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8125,0.1875,1
rkxr89.com,0,0,0.031578947368421054,0,0,0,0,0,1,1,1,1,0,0,1,0.0,0.2,0.7,0.1,1
h5.cloud-bitcoin.com,0,0,0.08421052631578947,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.05,0.8,0.15,1
exodus.abbtb.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.aavemaxprofinance.com,0,0,0.11052631578947368,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.92,0.08,1
app.etkgy.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
eu.molson.shop,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
www.braskioes.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
www.maicoinfb.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
www.light4tradetw.top,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.047619047619047616,0.8571428571428571,0.09523809523809523,1
igomarketes.net,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
escbuyseller.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
bais906.club,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.25,0.6666666666666666,0.08333333333333333,1
www.atexkis.vip,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
inm.instdld.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
atopforex.com,0,0,0.04736842105263158,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
zealmarketfx.com,0,0,0.06315789473684211,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
m.aircarbon.cc,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
m.kqger.top,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.18181818181818182,1
www.parxtoo.vip,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
fg.mkaddets.top,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
www.mkaddets.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.winper.ink,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
app.bsdjhbhjc.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
tcaa.coinatcanna.com,0,0,0.08421052631578947,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
app.ifuehqej.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
www.vantwnow.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
haigou.online,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
tgr14676.com,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.4166666666666667,0.5,0.08333333333333333,1
tgr15958.com,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.4166666666666667,0.5,0.08333333333333333,1
yyy77.btfinnegd.top,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.10526315789473684,0.7894736842105263,0.10526315789473684,1
hk.sinovac-p.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8125,0.1875,1
www.chainceinfoex.top,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.09523809523809523,1
app.ynjkfhg.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
m.acmecoines.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
m.acmecoinltd.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
aztradeda.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
www.carrefoumarrt.com,0,0,0.08947368421052632,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.09523809523809523,1
www.knnexas.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
www.knnexd.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
kcroaeees.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
www.kcroaeees.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
www.costcocolor.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
www.costcomonday.com,0,0,0.08421052631578947,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
app.sjaidsd.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
www.oosfudf.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
www.weasfstggh.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.ab93.site,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.15384615384615385,0.6923076923076923,0.15384615384615385,1
www.bitoxcoin.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
9b0b.site,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,1
www.owaoigfh.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
app.wsijwqwh.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
n.armadaotas.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
app.dfhgfhg.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
austyn.imtrom.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
xcv.rmtczk.sbs,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
www.ejpdlgv6.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0625,0.8125,0.125,1
www.bhdsbghf.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
ytoia.shop,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
tjdisk83944.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3333333333333333,0.6,0.06666666666666667,1
pouyus.world,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
gjkfd3284.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,1
www.hzgoa.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
daddysstock.shop,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
navaw.shop,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
uyvwq.shop,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
wcyrd.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
ajwd.shop,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
yjfsm.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
nelsoninfor.online,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9444444444444444,0.05555555555555555,1
ktsc.shop,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.etdzc.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
cqcn.shop,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.arfxn.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
vp7.ts2zwww.xyz,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.13333333333333333,0.7333333333333333,0.13333333333333333,1
www.xnpbq.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
02.0m121ny.xyz,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1
www.jrmcx.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
money16868.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.35714285714285715,0.5714285714285714,0.07142857142857142,1
2v0.cc,0,0,0.010526315789473684,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3333333333333333,0.5,0.16666666666666666,1
hi.59y0q8u.top,0,0,0.05263157894736842,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,1
www.izdbz.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.fpyxl.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.nfzgl.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
o611jlj.top,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,1
www.xkdlo.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
kx.hu0a4p2.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.21428571428571427,0.6428571428571429,0.14285714285714285,1
www.nmroh.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.sawaq.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.paxml.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
monstk.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
www.qjkhm.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.vymyi.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
o2o.jshyuec.xyz,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.06666666666666667,0.8,0.13333333333333333,1
te.alaa3i7.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
bgyt.14sj9kv.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.1875,0.6875,0.125,1
tx.z01xa9j.xyz,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.21428571428571427,0.6428571428571429,0.14285714285714285,1
gd.v0nn7mf.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,1
gu.uoujef0.xyz,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.07142857142857142,0.7857142857142857,0.14285714285714285,1
