domains,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,char_number,char_word,char_symbol,son_domain,Label
prog.vub.ac.be,0,0,0.0526315789473684,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.7857142857142857,0.2142857142857142,0.6,0
networkadvertising.org,0,0,0.0947368421052631,0.06666666666666667,0,0,0,0,0,1.0,1,0,1,0,1,0.0,0.0,0.9545454545454546,0.0454545454545454,0.3,0
pockatacad.co.jp.vfeqfg.top,0,0,0.1210526315789473,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8518518518518519,0.1481481481481481,0.8,1
dh-lstrack771.web.app,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1428571428571428,0.7142857142857143,0.1428571428571428,1.0,1
multi-dappsync.netlify.app,0,0,0.1157894736842105,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8846153846153846,0.1153846153846153,1.0,1
p1xisq.webwave.dev,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0555555555555555,0.8333333333333334,0.1111111111111111,1.0,1
www.jacksoncountygov.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.0833333333333333,0.5,0
www.fim.uni-linz.ac.at,0,0,0.0947368421052631,0.26666666666666666,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.7727272727272727,0.2272727272727272,0.6,0
hervochapiteaux.blogspot.com,0,0,0.1263157894736842,0.13333333333333333,0,0,1,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9285714285714286,0.0714285714285714,0.5,1
www.zelix.com,0,0,0.0473684210526315,0.13333333333333333,0,0,1,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8461538461538461,0.1538461538461538,0.5,0
apexfinvest.com,0,0,0.0578947368421052,0.06666666666666667,0,0,1,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9333333333333332,0.0666666666666666,0.5,1
www.csarsfield.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0.5,0
sp258088.sitebeat.crazydomains.com,0,0,0.1578947368421052,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1764705882352941,0.7352941176470589,0.088235294117647,0.5,1
verifica.107-23-249-213.cprapid.com,0,0,0.1631578947368421,0.2,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.3142857142857143,0.5142857142857142,0.1714285714285714,0.5,1
m.wikipedia.org,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8666666666666667,0.1333333333333333,0.3,0
www.tea-india.org,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.8235294117647058,0.1764705882352941,0.3,0
datacenters.start.page,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,1.0,1
wwwsitegricole.hubside.fr,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.92,0.08,0.6,1
www.red-sweater.com,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8421052631578947,0.1578947368421052,0.5,0
help-center362.crabdance.com,0,0,0.1263157894736842,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.1071428571428571,0.7857142857142857,0.1071428571428571,0.5,1
www.engr.colostate.edu,0,0,0.0947368421052631,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8636363636363636,0.1363636363636363,0.1,0
anerysinteriors.com.au,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9090909090909092,0.0909090909090909,0.6,1
travel.aol.com,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8571428571428571,0.1428571428571428,0.5,0
ww6bltkubneto.1gb.ru,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.1,0.8,0.1,0.6,1
www.toonboom.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.875,0.125,0.5,0
clarin.com,0,0,0.031578947368421,0.06666666666666667,0,0,0,0,0,0.4927463731865933,1,1,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.5,0
deb0bf70-1e07-49be-95bb-ae746d37cbac.id.repl.co,0,0,0.2263157894736842,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.3191489361702128,0.5319148936170213,0.1489361702127659,0.6,1
us-piguk.xyz,0,0,0.0421052631578947,0.06666666666666667,0,0,0,0,0,1.0,1,0,1,1,1,0.0588235294117647,0.0,0.8333333333333334,0.1666666666666666,1.0,1
www.troubleshooters.com,0,0,0.1,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9130434782608696,0.0869565217391304,0.5,0
www.studiosoft.it,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.1176470588235294,0.0,0.8823529411764706,0.1176470588235294,0.6,0
www.geniac.net,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0.4,0
load-page-genius-1000542978.firebaseapp.com,0,0,0.2052631578947368,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.2325581395348837,0.6511627906976745,0.1162790697674418,0.5,1
1407acc7-315b-4742-aaeb-03dc8a8faa52.id.repl.co,0,0,0.2263157894736842,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.3829787234042553,0.4680851063829787,0.1489361702127659,0.6,1
spasasace.com,0,0,0.0473684210526315,0.06666666666666667,0,0,0,0,0,1.0,1,0,0,0,1,0.1176470588235294,0.0,0.9230769230769232,0.0769230769230769,0.5,1
www.omninet.de,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.857142857,0.142857143,0.6,0
help-center529.crabdance.com,0,0,0.1263157894736842,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.1071428571428571,0.7857142857142857,0.1071428571428571,0.5,1
dev-devsvisab2e.pantheonsite.io,0,0,0.1421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.032258064516129,0.8709677419354839,0.0967741935483871,0.6,1
sa-krs.web.app,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.7857142857142857,0.2142857142857142,1.0,1
metasupport236180041.web.app,0,0,0.1263157894736842,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.3214285714285714,0.6071428571428571,0.0714285714285714,1.0,1
www.indiaexpress.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9,0.1,0.5,0
kpwmnspyxl.marbleton.club,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.92,0.08,1.0,1
web.artprice.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1764705882352941,0.0,0.875,0.125,0.5,0
tnse.zophar.net,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8666666666666667,0.1333333333333333,0.4,0
kueronakayaeotn.co.jp.kuerocekayaoooto.wsoqwa9.top,0,0,0.2421052631578947,0.3333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.02,0.88,0.1,0.8,1
a238284848r.servemp3.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,1,1.0,1,1,1,1,1,0.0588235294117647,0.4166666666666667,0.5,0.0833333333333333,0.5,1
chennellimportcompany.homestead.com,0,0,0.1631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9428571428571428,0.0571428571428571,0.5,0
secure-login-sumup.com,0,0,0.0947368421052631,0.06666666666666667,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.8636363636363636,0.1363636363636363,0.5,1
dev.mysql.com,0,0,0.0473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8461538461538461,0.1538461538461538,0.5,0
www.dcs.shef.ac.uk,0,0,0.0736842105263157,0.26666666666666666,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.7777777777777778,0.2222222222222222,0.6,0
www.defyne.org,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.3,0
etc-aqwer.zzux.com,0,0,0.0736842105263157,0.13333333333333333,0,0,1,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8333333333333334,0.1666666666666666,0.5,1
listersmartsms.tripod.com,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.92,0.08,0.5,0
bafybeib23eozkxidvq7mvjsb25m6w27allwfxwrrfrnkaftstg5mj7rzqq.ipfs.dweb.link,0,0,0.3684210526315789,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1351351351351351,0.8243243243243243,0.0405405405405405,1.0,1
bancohagadaj.gleidysala.repl.co,0,0,0.1421052631578947,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9032258064516128,0.0967741935483871,0.6,1
de-seguridad23.inicio122.repl.co,0,0,0.1473684210526315,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.15625,0.71875,0.125,0.6,1
help.swiss-pass.net,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8421052631578947,0.1578947368421052,0.4,1
www.timtv.com,0,0,0.0473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.846153846,0.153846154,0.5,0
scholastic.com,0,0,0.0526315789473684,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.9285714285714286,0.0714285714285714,0.5,0
info-smbcies.oxmte.xyz,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8636363636363636,0.1363636363636363,1.0,1
perl.overmeer.net,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0.4,0
sarovar.org,0,0,0.0368421052631578,0.06666666666666667,0,0,0,0,0,1.0,1,0,0,0,1,0.1176470588235294,0.0,0.9090909090909092,0.0909090909090909,0.3,0
elegant-naiad-79d60d.netlify.app,0,0,0.1473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.125,0.75,0.125,1.0,1
www.schauer.co.at,0,0,0.0684210526315789,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8235294117647058,0.1764705882352941,0.6,0
urlshortensfrmail.flazio.com,0,0,0.1263157894736842,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.9285714285714286,0.0714285714285714,0.5,1
www.jflinc.com,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.5,0
rambler.ru,0,0,0.031578947368421,0.06666666666666667,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.6,0
www.protocols.com,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0.5,0
meta-business-case-1a50c.web.app,0,0,0.1473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.09375,0.75,0.15625,1.0,1
actualizarbancaonline.informacionbisa.repl.co,0,0,0.2157894736842105,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9333333333333332,0.0666666666666666,0.6,1
banco--bisabo11.repl.co,0,0,0.1,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0869565217391304,0.7391304347826086,0.1739130434782608,0.6,1
econotec.com.bo,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0.6,1
www.ee.cz,0,0,0.0263157894736842,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.777777778,0.222222222,0.6,0
www.mybestsoft.com,0,0,0.0736842105263157,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.0,0.0,0.888888889,0.111111111,0.5,0
cellphoneforums.net,0,0,0.0789473684210526,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9473684210526316,0.0526315789473684,0.4,0
yellow-nebula-lyre.glitch.me,0,0,0.1263157894736842,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0.6,1
dev-homebanpersonas.pantheonsite.io,0,0,0.1631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9142857142857144,0.0857142857142857,0.6,1
www.bbspot.com,0,0,0.0526315789473684,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.5,0
pockatcard.co.jp.vwkbxq.top,0,0,0.1210526315789473,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8518518518518519,0.1481481481481481,0.8,1
scottmcpeak.com,0,0,0.0578947368421052,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9333333333333332,0.0666666666666666,0.5,0
knight.aldonad.info.pl,0,0,0.0947368421052631,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8636363636363636,0.1363636363636363,0.6,1
sunsite.ubc.ca,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0.6,0
request-review-appeal-100613.firebaseapp.com,0,0,0.2105263157894736,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.1363636363636363,0.75,0.1136363636363636,0.5,1
mail.atendimentoclientes.online,0,0,0.1421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.935483870967742,0.064516129032258,1.0,1
www.techsoftpl.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8888888888888888,0.1111111111111111,0.5,0
amazon-tgbvvbnbnh.otzo.com,0,0,0.1157894736842105,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8846153846153846,0.1153846153846153,0.5,1
dev-bhdleonconfiguracionrd.pantheonsite.io,0,0,0.2,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9285714285714286,0.0714285714285714,0.6,1
validar-bhd-leon2342.jimdosite.com,0,0,0.1578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1176470588235294,0.7647058823529411,0.1176470588235294,0.5,1
www.wizards.com,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.1176470588235294,0.0,0.866666667,0.133333333,0.5,0
allanna.tripod.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.8888888888888888,0.1111111111111111,0.5,0
711e4bc0-6e8a-45e2-b402-5d393886d352.id.repl.co,0,0,0.2263157894736842,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.4893617021276595,0.3617021276595745,0.1489361702127659,0.6,1
sanmartinperu.com,0,0,0.0684210526315789,0.06666666666666667,0,0,0,0,0,1.0,1,0,1,1,1,0.0588235294117647,0.0,0.9411764705882352,0.0588235294117647,0.5,1
dev-itaulogins-py4.pantheonsite.io,0,0,0.1578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0294117647058823,0.8529411764705882,0.1176470588235294,0.6,1
www.skywlkr.net,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0.4,0
www.ece.neu.edu,0,0,0.0578947368421052,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8,0.2,0.1,0
superiorrentalproperties.com,0,0,0.1263157894736842,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9642857142857144,0.0357142857142857,0.5,1
rwavintesd.tioforhu.cf,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,0.6,1
community-checkpoint.pwvxhcuxbz-gjy3mzl5v68q.p.temp-site.link,0,0,0.3,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0655737704918032,0.819672131147541,0.1147540983606557,1.0,1
fopaedhqdy.low4nle.club,0,0,0.1,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0434782608695652,0.8695652173913043,0.0869565217391304,1.0,1
energievergoeding.com,0,0,0.0894736842105263,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9523809523809524,0.0476190476190476,0.5,1
changhang.com.tw,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.875,0.125,0.6,0
www.javable.com,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8666666666666667,0.1333333333333333,0.5,0
sfgate.com,0,0,0.031578947368421,0.06666666666666667,0,0,0,0,0,0.4992496248124062,1,1,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.5,0
continuevalidar.jimdofree.com,0,0,0.131578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9310344827586208,0.0689655172413793,0.5,1
xsjmc.gq,0,0,0.0210526315789473,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.875,0.125,0.6,1
mibanco-online.es,0,0,0.0684210526315789,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8823529411764706,0.1176470588235294,0.6,1
www.wolfire.com,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0.5,0
www.jrgmedia.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.875,0.125,0.5,0
apple.com,0,0,0.0263157894736842,0.06666666666666667,0,0,0,0,0,0.001000500250125,1,1,0,0,1,0.0588235294117647,0.0,0.8888888888888888,0.1111111111111111,0.5,0
wiki.rubyonrails.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.5,0
s791.cc,0,0,0.0157894736842105,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.6,1
webonastick.com,0,0,0.0578947368421052,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9333333333333332,0.0666666666666666,0.5,0
market-buffl63.com,0,0,0.0736842105263157,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.5,1
kuerenakaycoato.co.jp.kuercnnkayceata.vuvzqp.top,0,0,0.231578947368421,0.3333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8958333333333334,0.1041666666666666,0.8,1
www.open.ac.uk,0,0,0.0526315789473684,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.7857142857142857,0.2142857142857142,0.6,0
www.redwoodhouse.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9,0.1,0.5,0
www.lyrasoftware.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9,0.1,0.5,0
office-login-1289a.firebaseapp.com,0,0,0.1578947368421052,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.1176470588235294,0.7647058823529411,0.1176470588235294,0.5,1
www.helixoft.com,0,0,0.0631578947368421,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0.5,0
etc-rerwer.dns04.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.1,0.75,0.15,0.5,1
experiencedknobbychords.crepinga.repl.co,0,0,0.1894736842105263,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.925,0.075,0.6,1
stupina.eu,0,0,0.031578947368421,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.6,1
www.rawlinsecconsulting.com,0,0,0.1210526315789473,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.925925925925926,0.074074074074074,0.5,0
www.ergonomics.co.uk,0,0,0.0842105263157894,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.85,0.15,0.6,0
thepropertunity.com,0,0,0.0789473684210526,0.06666666666666667,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.9473684210526316,0.0526315789473684,0.5,1
tdcustomteam.000webhostapp.com,0,0,0.1368421052631579,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.1,0.8333333333333334,0.0666666666666666,0.5,1
www.ai.rug.nl,0,0,0.0473684210526315,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.2352941176470588,0.0,0.7692307692307693,0.2307692307692307,0.6,0
www.expo21xx.com,0,0,0.0631578947368421,0.13333333333333333,0,0,1,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.125,0.75,0.125,0.5,0
www.mvps.org,0,0,0.0421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.1666666666666666,0.3,0
www.i3net.it,0,0,0.0421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0833333333333333,0.75,0.1666666666666666,0.6,0
bestchange.weber-site.com,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.88,0.12,0.5,1
expertpages.com,0,0,0.0578947368421052,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9333333333333332,0.0666666666666666,0.5,0
gurbuzinsaatyapi.com,0,0,0.0842105263157894,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.95,0.05,0.5,1
www.southjerseyport.com,0,0,0.1,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9130434782608696,0.0869565217391304,0.5,0
zksync-ui.com,0,0,0.0473684210526315,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8461538461538461,0.1538461538461538,0.5,1
www.contactmusic.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.5,0
www.mfischer.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.875,0.125,0.5,0
selfcocks.accesscam.org,0,0,0.1,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9130434782608696,0.0869565217391304,0.3,1
att-108414.weeblysite.com,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.24,0.64,0.12,0.5,1
impost.976784777.xyz,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.45,0.45,0.1,1.0,1
www.baen.com,0,0,0.0421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8333333333333334,0.1666666666666666,0.5,0
www.hpgambling.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8888888888888888,0.1111111111111111,0.5,0
business-apeal-case-523-222.web.app,0,0,0.1631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1714285714285714,0.6571428571428571,0.1714285714285714,1.0,1
javalemmings.com,0,0,0.0631578947368421,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9375,0.0625,0.5,0
verifyus.net,0,0,0.0421052631578947,0.06666666666666667,0,0,0,0,0,1.0,1,0,1,1,1,0.0588235294117647,0.0,0.9166666666666666,0.0833333333333333,0.4,1
iso.org,0,0,0.0157894736842105,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.3,0
www.polargenetics.com,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0.5,0
sanhuezasantander.cl,0,0,0.0842105263157894,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.95,0.05,0.6,1
login.ourtime-identity.workers.dev,0,0,0.1578947368421052,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,1.0,1
www.jroller.com,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1764705882352941,0.0,0.866666667,0.133333333,0.5,0
www.rlaj.com,0,0,0.0421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.1666666666666666,0.5,0
www.hscripts.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.875,0.125,0.5,0
