domains,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,char_number,char_word,char_symbol,Label
www.cs.mtu.edu,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.17647058823529413,0.0,0.7857142857142857,0.2142857142857142,0
www.digiguide.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8823529411764706,0.1176470588235294,0
www.ramshornstudio.com,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9090909090909092,0.0909090909090909,0
www.abf-dev.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8,0.2,0
www.exetermemories.co.uk,0,0,0.10526315789473684,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0
www.esacademy.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8823529411764706,0.1176470588235294,0
www.fiu.edu,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8181818181818182,0.1818181818181818,0
www.certiv.net,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
www.zeos.de,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.1818181818181818,0
www.cdesystems.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.disordered.org,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0
www.monmouth.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
github.com,0,0,0.031578947368421054,0,0,0,0,0,0,0.04102051025512756,1,1,0,0,1,0.058823529411764705,0.0,0.9,0.1,0
airweb.cse.lehigh.edu,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0
www.intel.com,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8461538461538461,0.1538461538461538,0
www.cs.rochester.edu,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.85,0.15,0
overdriveproductions.com,0,0,0.10526315789473684,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9583333333333334,0.0416666666666666,0
feeds.pcworld.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8823529411764706,0.1176470588235294,0
www.intra2net.com,0,0,0.06842105263157895,0,0,0,1,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0588235294117647,0.8235294117647058,0.1176470588235294,0
home.kpn.nl,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.1818181818181818,0
www.fontresource.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9,0.1,0
www.bluesquirrel.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.9,0.1,0
www.bignosebird.com,0,0,0.07894736842105263,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.1052631578947368,0
www.k5n.us,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.1,0.7,0.2,0
www-net.cs.umass.edu,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8,0.2,0
www.prnewswire.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.thundermtn.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
scobleizer.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.17647058823529413,0.0,0.9285714285714286,0.0714285714285714,0
www.pagecolumn.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.rkde.com,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.1666666666666666,0
www.animetheme.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
all.net,0,0,0.015789473684210527,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0
www.tdscripts.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0
www.cottonwoodsw.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9,0.1,0
www.suffolks.com.au,0,0,0.07894736842105263,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8421052631578947,0.1578947368421052,0
www.zib.de,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8,0.2,0
www.fishwasher.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0
www.nmr.mgh.harvard.edu,0,0,0.1,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8260869565217391,0.1739130434782608,0
www.eurogames.it,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.planetflibble.com,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9047619047619048,0.0952380952380952,0
www.axyana.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8571428571428571,0.1428571428571428,0
www.theatlantic.com,0,0,0.07894736842105263,0,0,0,0,0,0,0.3416708354177089,1,1,0,0,1,0.11764705882352941,0.0,0.8947368421052632,0.1052631578947368,0
www.doc.ic.ac.uk,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.75,0.25,0
www.drpeterjones.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9,0.1,0
cehs.unl.edu,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8333333333333334,0.1666666666666666,0
www.gavilan.edu,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
www.metafilter.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.compuware.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.17647058823529413,0.0,0.8823529411764706,0.1176470588235294,0
www.thonky.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
www.emille.lancs.ac.uk,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.1818181818181818,0
sunsite.informatik.rwth-aachen.de,0,0,0.15263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8787878787878788,0.1212121212121212,0
crestmedia.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.0714285714285714,0
www.leica-geosystems.com,0,0,0.10526315789473684,0,0,0,0,0,0,1.0,1,0,0,0,1,0.11764705882352941,0.0,0.875,0.125,0
www.troubleshooters.com,0,0,0.1,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9130434782608696,0.0869565217391304,0
www.kibosh.org,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
www.netalive.org,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0
www.icewindmud.org,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.polybus.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0
samba.anu.edu.au,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8125,0.1875,0
www.vbcity.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
www.jupiter-ace.co.uk,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8095238095238095,0.1904761904761904,0
www.mwti.net,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,0,0,0,1,0.11764705882352941,0.0,0.8333333333333334,0.1666666666666666,0
www.lamecards.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0
worldcommunity.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9444444444444444,0.0555555555555555,0
www.cybergl.co.id,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8235294117647058,0.1764705882352941,0
www.bm30.es,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.1818181818181818,0.6363636363636364,0.1818181818181818,0
www.cgsd.com,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.1666666666666666,0
www.gov.im,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8,0.2,0
www.hoboes.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
playgo.to,0,0,0.02631578947368421,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.crystalgraphics.com,0,0,0.1,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9130434782608696,0.0869565217391304,0
www.xdigits.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0
www.datasynceng.com,0,0,0.07894736842105263,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8947368421052632,0.1052631578947368,0
www.zoner.com,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.1538461538461538,0
www.caddocourt.com,0,0,0.07368421052631578,0,0,0,1,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0
www.noh.ro,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8,0.2,0
www.oracledba.co.uk,0,0,0.07894736842105263,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8421052631578947,0.1578947368421052,0
sznorinco.com,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9230769230769232,0.0769230769230769,0
www.japheth.de,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
www.doomworld.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8823529411764706,0.1176470588235294,0
www.binaryblue.com.au,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0
www2.sis.pitt.edu,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0588235294117647,0.7647058823529411,0.1764705882352941,0
www.c2.com,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.1,0.7,0.2,0
sheepdogsoftware.co.uk,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9090909090909092,0.0909090909090909,0
www.alchemistmatt.com,0,0,0.08947368421052632,0,0,0,1,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.9047619047619048,0.0952380952380952,0
www.javable.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
viablue.de,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,1,0,0,1,0.17647058823529413,0.0,0.9,0.1,0
www.ideasinactiontv.com,0,0,0.1,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9130434782608696,0.0869565217391304,0
www.bizsystems.net,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0
www.alphanet.ch,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0
www.ulvencompanies.com,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9090909090909092,0.0909090909090909,0
wwwmathlabo.univ-poitiers.fr,0,0,0.12631578947368421,0,0,0,0,0,0,1.0,1,1,1,1,1,0.058823529411764705,0.0,0.8928571428571429,0.1071428571428571,0
www.perlfoundation.org,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9090909090909092,0.0909090909090909,0
www.usb.org,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8181818181818182,0.1818181818181818,0
www.mpq.mpg.de,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.7857142857142857,0.2142857142857142,0
www-cse.ucsd.edu,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8125,0.1875,0
messenger.branchenbuch.ch,0,0,0.11052631578947368,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.92,0.08,0
www.dtbw.com,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.1666666666666666,0
www.ugosweb.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
www.bobgoodman.net,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.networkworld.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.9,0.1,0
www.cisl.ucar.edu,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8235294117647058,0.1764705882352941,0
savage.net.au,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.1538461538461538,0
www.codalogic.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8823529411764706,0.1176470588235294,0
www.zonecut.net,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
www.codestone.co.uk,0,0,0.07894736842105263,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8421052631578947,0.1578947368421052,0
valdemar.net,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.0833333333333333,0
www.humanlevel.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.chemicalfabricsandfilm.com,0,0,0.1368421052631579,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9333333333333332,0.0666666666666666,0
www.polychimie.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.klausmeyer.co.uk,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.85,0.15,0
www.virtualmachinery.com,0,0,0.10526315789473684,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.0833333333333333,0
www.cs.rice.edu,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.8,0.2,0
www.goermezer.de,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.dilascia.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.owt.com,0,0,0.03684210526315789,0,0,0,1,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8181818181818182,0.1818181818181818,0
software.frodo.looijaard.name,0,0,0.13157894736842105,0,0,0,0,0,0,1.0,1,1,1,1,1,0.058823529411764705,0.0,0.896551724137931,0.1034482758620689,0
www.charnel.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
www.dotdotdotcomma.com,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.9090909090909092,0.0909090909090909,0
search.yahoo.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.ferg.org,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8333333333333334,0.1666666666666666,0
www.leinbachs.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8823529411764706,0.1176470588235294,0
www.imizis.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.1428571428571428,0
arlf.tripod.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
changhang.com.tw,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.875,0.125,0
www.xtreeme.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
www.orbworks.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.merenkov.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,1,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.coreservlets.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9,0.1,0
www.naturallyopen.com,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0
www.squarefree.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.bosrup.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0
www.atm.ch.cam.ac.uk,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.75,0.25,0
www.ravenna.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.1333333333333333,0
www.sr.bham.ac.uk,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.7647058823529411,0.2352941176470588,0
www.euskal.org,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.17647058823529413,0.0,0.8571428571428571,0.1428571428571428,0
www.kotterink.com,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0
www.aviduratas.de,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0
www.math.cas.cz,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8,0.2,0
www.singularsys.com,0,0,0.07894736842105263,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8947368421052632,0.1052631578947368,0
mvs380.sourceforge.net,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.1363636363636363,0.7727272727272727,0.0909090909090909,0
www.inyourface.bz,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0
www.rthiel.com,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0
www.icse-conferences.org,0,0,0.10526315789473684,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0
www.realnetworks.com,0,0,0.08421052631578947,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.9,0.1,0
www.colellachiara.com,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0
sabrinarios.tripod.com,0,0,0.09473684210526316,0,0,0,0,0,0,1.0,1,0,0,0,1,0.058823529411764705,0.0,0.9090909090909092,0.0909090909090909,0
www.mmsindia.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.rs485.com,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.2307692307692307,0.6153846153846154,0.1538461538461538,0
www.asual.com,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.1538461538461538,0
www.eng.tau.ac.il,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.7647058823529411,0.2352941176470588,0
gpwiki.org,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9,0.1,0
web.media.mit.edu,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.17647058823529413,0.0,0.8235294117647058,0.1764705882352941,0
searchcio.techtarget.com,0,0,0.10526315789473684,0,0,0,1,0,0,1.0,1,1,0,0,1,0.11764705882352941,0.0,0.9166666666666666,0.0833333333333333,0
www.lynda.com,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.1538461538461538,0
www.lamarvin.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0
www.urban75.net,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.1333333333333333,0.7333333333333333,0.1333333333333333,0
www.kawasaki.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.sginews.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8666666666666667,0.1333333333333333,0
www.examsguide.com,0,0,0.07368421052631578,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,0
www.ne.anl.gov,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.7857142857142857,0.2142857142857142,0
atarihq.com,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,1,1,1,1,0.058823529411764705,0.0,0.9090909090909092,0.0909090909090909,0
www.rational.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,0,0,0,1,0.17647058823529413,0.0,0.875,0.125,0
www.life.uiuc.edu,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8235294117647058,0.1764705882352941,0
bricksandbeams.ecrater.com,0,0,0.11578947368421053,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9230769230769232,0.0769230769230769,0
www.nsc.liu.se,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.7857142857142857,0.2142857142857142,0
home.kabelfoon.nl,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0
bonney.org,0,0,0.031578947368421054,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.9,0.1,0
supersample.com,0,0,0.05789473684210526,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9333333333333332,0.0666666666666666,0
www.fitug.de,0,0,0.042105263157894736,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8333333333333334,0.1666666666666666,0
www.indezine.com,0,0,0.06315789473684211,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.875,0.125,0
www.jsweb.net,0,0,0.04736842105263158,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.1538461538461538,0
www.4p8.com,0,0,0.03684210526315789,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.1818181818181818,0.6363636363636364,0.1818181818181818,0
www.craigrichards.com,0,0,0.08947368421052632,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0
sunsite.ubc.ca,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0
gdpit.com,0,0,0.02631578947368421,0,0,0,1,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0
www.silbermann.de,0,0,0.06842105263157895,0,0,0,0,0,0,1.0,1,1,0,0,1,0.058823529411764705,0.0,0.8823529411764706,0.1176470588235294,0
www.drclue.net,0,0,0.05263157894736842,0,0,0,0,0,0,1.0,1,0,0,0,1,0.11764705882352941,0.0,0.8571428571428571,0.1428571428571428,0
