domains,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,char_number,char_word,char_symbol,son_domain,Label
www.kilgus.net,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.4,0
amazon.erhbo.club,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,1.0,1
bricerive.free.fr,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0.6,0
gdml.web.cern.ch,0,0,0.0631578947368421,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8125,0.1875,0.6,0
www.mattcutts.com,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.882352941,0.117647059,0.5,0
www.slashdot.org,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.875,0.125,0.3,0
sp916833.sitebeat.crazydomains.com,0,0,0.1578947368421052,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1764705882352941,0.7352941176470589,0.088235294117647,0.5,1
ship.gt,0,0,0.0157894736842105,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.6,1
privati.credem.13-50-232-25.cprapid.com,0,0,0.1842105263157894,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.2307692307692307,0.5897435897435898,0.1794871794871795,0.5,1
pancakeeswap.finance,0,0,0.0842105263157894,0.06666666666666667,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.95,0.05,1.0,1
sberbank.ld46051.ru,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.2631578947368421,0.631578947368421,0.1052631578947368,0.6,1
hramvintesd.hynige.cf,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9047619047619048,0.0952380952380952,0.6,1
www.amigagadget.de,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0.6,0
axlulnflnlty.com,0,0,0.0631578947368421,0.06666666666666667,0,0,0,0,1,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9375,0.0625,0.5,1
berwv34.faqserv.com,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.1052631578947368,0.7894736842105263,0.1052631578947368,0.5,1
ssl-images-amazon.com,0,0,0.0894736842105263,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.5,0
www.freewebmasterhelp.com,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.92,0.08,0.5,0
asdklm100120.ath.cx,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.3157894736842105,0.5789473684210527,0.1052631578947368,0.6,1
www.hyperactivesw.com,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9047619047619048,0.0952380952380952,0.5,0
www.nisslbeck.de,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0.6,0
newyorker.com,0,0,0.0473684210526315,0.06666666666666667,0,0,0,0,0,0.400200100050025,1,0,0,0,1,0.0588235294117647,0.0,0.9230769230769232,0.0769230769230769,0.5,0
dapp-comdex-ecosystem.com,0,0,0.1105263157894736,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.88,0.12,0.5,1
www.valdyas.org,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8666666666666667,0.1333333333333333,0.3,0
johnsmurrayphotography.homestead.com,0,0,0.1684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,0,0.0,0.0,0.9444444444444444,0.0555555555555555,0.5,0
business-page-appeal-4c770.web.app,0,0,0.1578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1176470588235294,0.7352941176470589,0.1470588235294117,1.0,1
www.bell-labs.com,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.823529412,0.176470588,0.5,0
www.toppoint.de,0,0,0.0578947368421052,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8666666666666667,0.1333333333333333,0.6,0
infooricor.chingene.cn,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,0,1,1,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,0.6,1
www.ci.norwalk.ca.us,0,0,0.0842105263157894,0.26666666666666666,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8,0.2,0.6,0
www.getcruising.com,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.894736842,0.105263158,0.5,0
www.cs.brandeis.edu,0,0,0.0789473684210526,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.842105263,0.157894737,0.1,0
www.cwi.nl,0,0,0.031578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8,0.2,0.6,0
oooenergo.com,0,0,0.0473684210526315,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9230769230769232,0.0769230769230769,0.5,1
www.hulver.com,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8571428571428571,0.1428571428571428,0.5,0
onedrivefiles92.firebaseapp.com,0,0,0.1421052631578947,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.064516129032258,0.8709677419354839,0.064516129032258,0.5,1
5fgfgffg4g4gh4g4.blogspot.com.es,0,0,0.1473684210526315,0.2,0,0,1,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.15625,0.75,0.09375,0.6,1
gszhuanrang.com,0,0,0.0578947368421052,0.06666666666666667,0,0,0,0,0,1.0,1,0,1,1,1,0.0588235294117647,0.0,0.9333333333333332,0.0666666666666666,0.5,1
www.pacificvoiceware.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.9166666666666666,0.0833333333333333,0.5,0
jpaete.com,0,0,0.031578947368421,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9,0.1,0.5,1
krampfadern-heilen.de,0,0,0.0894736842105263,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0.6,1
www.cruzcebola.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8888888888888888,0.1111111111111111,0.5,0
meta-projet-ads-311de.web.app,0,0,0.131578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1034482758620689,0.7241379310344828,0.1724137931034483,1.0,1
consorcio.ltau.site,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8947368421052632,0.1052631578947368,0.7,1
www.alasir.com,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0.5,0
www.merlintec.com,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0.5,0
help-center176.crabdance.com,0,0,0.1263157894736842,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.1071428571428571,0.7857142857142857,0.1071428571428571,0.5,1
0lx.609070958.xyz,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.5882352941176471,0.2941176470588235,0.1176470588235294,1.0,1
phantasmal.sourceforge.net,0,0,0.1157894736842105,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.2941176470588235,0.0,0.9230769230769232,0.0769230769230769,0.4,0
www.lavoisier.fr,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.875,0.125,0.6,0
saisoncard.co.jp.ijlquc.top,0,0,0.1210526315789473,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8518518518518519,0.1481481481481481,0.8,1
11c9aecc-515d-411e-a438-2545156f0362.id.repl.co,0,0,0.2263157894736842,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.4893617021276595,0.3617021276595745,0.1489361702127659,0.6,1
brajan.cfprzemo.com.pl,0,0,0.0947368421052631,0.2,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8636363636363636,0.1363636363636363,0.6,1
authorizedworthlessroot.aswerbikpro.repl.co,0,0,0.2052631578947368,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9302325581395348,0.0697674418604651,0.6,1
www.unsanity.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.875,0.125,0.5,0
www.electrasoft.com,0,0,0.0789473684210526,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8947368421052632,0.1052631578947368,0.5,0
www.borngeek.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.875,0.125,0.5,0
gusqonodax.duckdns.org,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,0.3,1
guetacierra24.vastserve.com,0,0,0.1210526315789473,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.074074074074074,0.8518518518518519,0.074074074074074,0.5,1
yvuuqhebxy.duckdns.org,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,0.3,1
dev-fastsbhdleon.pantheonsite.io,0,0,0.1473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.90625,0.09375,0.6,1
claim-metamask.com,0,0,0.0736842105263157,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8888888888888888,0.1111111111111111,0.5,1
www.nightmarefactory.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.916666667,0.083333333,0.5,0
www.abuse.net,0,0,0.0473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8461538461538461,0.1538461538461538,0.4,0
www.ozonehouse.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0.5,0
www.mindjet.com,0,0,0.0578947368421052,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.1764705882352941,0.0,0.8666666666666667,0.1333333333333333,0.5,0
sweeps1.godaddysites.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0416666666666666,0.875,0.0833333333333333,0.5,1
www.fostermanf.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0.5,0
www.seiren.com,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.857142857,0.142857143,0.5,0
www.electric-image.co.uk,0,0,0.1052631578947368,0.2,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.8333333333333334,0.1666666666666666,0.6,0
consultantaccount-zdtfg-94834-secure.tlpxkvm.com,0,0,0.231578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.1041666666666666,0.7916666666666666,0.1041666666666666,0.5,1
www.accantosystems.com,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9090909090909092,0.0909090909090909,0.5,0
www.wieser-software.com,0,0,0.1,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8695652173913043,0.1304347826086956,0.5,0
eu.softwarefx.com,0,0,0.0684210526315789,0.13333333333333333,0,0,1,0,0,1.0,1,0,0,0,1,0.0,0.0,0.882352941,0.117647059,0.5,0
www.image-in.co.il,0,0,0.0736842105263157,0.2,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.7777777777777778,0.2222222222222222,0.6,0
www.cigargroup.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.888888889,0.111111111,0.5,0
celeb13.tripod.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.5,0
ltebolha--lajfhakhs.repl.co,0,0,0.1210526315789473,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8518518518518519,0.1481481481481481,0.6,1
bprsitosupporto.com,0,0,0.0789473684210526,0.06666666666666667,0,0,0,0,1,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9473684210526316,0.0526315789473684,0.5,1
lichtspiegel-dev.de,0,0,0.0789473684210526,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.1052631578947368,0.6,1
onedrivefiles22.firebaseapp.com,0,0,0.1421052631578947,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.064516129032258,0.8709677419354839,0.064516129032258,0.5,1
www.fluoro.co.jp,0,0,0.0631578947368421,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8125,0.1875,0.6,0
facebookservice.com.run.place,0,0,0.131578947368421,0.2,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.896551724137931,0.1034482758620689,1.0,1
www.hempworld.com,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.1176470588235294,0.5,0
www.wetterklima.de,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,0.6,0
amazcazm-co-jp.amaozcon.chalaopo.top,0,0,0.1684210526315789,0.2,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8611111111111112,0.1388888888888889,0.8,1
czywushfei.duckdns.org,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,0.3,1
redirectpages.systeme.io,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9166666666666666,0.0833333333333333,0.6,1
www.ideal-poultry.com,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.5,0
globalnews18.in,0,0,0.0578947368421052,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.1333333333333333,0.8,0.0666666666666666,0.6,1
www.users.waitrose.com,0,0,0.0947368421052631,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.863636364,0.136363636,0.5,0
itsmdshahin.github.io,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0.6,1
www.eastgate.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0.5,0
47.89.49.243,0,0,0.0421052631578947,0.2,0,0,0,0,0,1.0,1,1,1,0,1,0.0588235294117647,0.75,0.0,0.25,1.0,1
www.viratech.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0.5,0
dev-bcr-services-seguridad2023.pantheonsite.io,0,0,0.2210526315789473,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0869565217391304,0.8043478260869565,0.108695652173913,0.6,1
business-advertise-case-5664a.firebaseapp.com,0,0,0.2157894736842105,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.0888888888888888,0.8,0.1111111111111111,0.5,1
www.dannifen.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.875,0.125,0.5,0
movilflix.com,0,0,0.0473684210526315,0.06666666666666667,0,0,1,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9230769230769232,0.0769230769230769,0.5,1
lj2qud.webwave.dev,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0555555555555555,0.8333333333333334,0.1111111111111111,1.0,1
saiconsard.co.jp.sxdeih.top,0,0,0.1210526315789473,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.8518518518518519,0.1481481481481481,0.8,1
www.blacklin.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.875,0.125,0.5,0
suzen03.tripod.com,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.5,0
m.package.information.ss0u6.live,0,0,0.1473684210526315,0.26666666666666666,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0625,0.8125,0.125,1.0,1
www.brian1.net,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0714285714285714,0.7857142857142857,0.1428571428571428,0.4,0
www.cbkihong.com,0,0,0.0631578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.875,0.125,0.5,0
mail.summer-house.in,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.85,0.15,0.6,1
www.media.mit.edu,0,0,0.0684210526315789,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.823529412,0.176470588,0.1,0
adk100.com,0,0,0.031578947368421,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.3,0.6,0.1,0.5,1
netflixby-nathan-dz4gkbe8f-nathanaeljoshua.vercel.app,0,0,0.2578947368421053,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0377358490566037,0.8679245283018868,0.0943396226415094,1.0,1
87942ec6-3309-4d08-bc3d-7622dc7a3858.id.repl.co,0,0,0.2263157894736842,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.4893617021276595,0.3617021276595745,0.1489361702127659,0.6,1
www.math.uiowa.edu,0,0,0.0736842105263157,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8333333333333334,0.1666666666666666,0.1,0
aplica-soluciones.com,0,0,0.0894736842105263,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9047619047619048,0.0952380952380952,0.5,1
v2v.cc,0,0,0.0105263157894736,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.6,0
meta-business-case-4d438.web.app,0,0,0.1473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.125,0.71875,0.15625,1.0,1
relay142.firebaseapp.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.125,0.7916666666666666,0.0833333333333333,0.5,1
1hf6d1h631h6.cyou,0,0,0.0684210526315789,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.4117647058823529,0.5294117647058824,0.0588235294117647,1.0,1
cheyennewalker.tripod.com,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.0,0.92,0.08,0.5,0
listserver.tue.nl,0,0,0.0684210526315789,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8823529411764706,0.1176470588235294,0.6,0
www.invent.org,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8571428571428571,0.1428571428571428,0.3,0
diskinternals.com,0,0,0.0684210526315789,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9411764705882352,0.0588235294117647,0.5,0
www.jproc.ca,0,0,0.0421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.1666666666666666,0.6,0
yhzt-525a9.web.app,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.2222222222222222,0.6111111111111112,0.1666666666666666,1.0,1
xmlgraphics.apache.org,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.909090909,0.090909091,0.3,0
hercarresf.firebaseapp.com,0,0,0.1157894736842105,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9230769230769232,0.0769230769230769,0.5,1
www.uwex.edu,0,0,0.0421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.833333333,0.166666667,0.1,0
www.muller-godschalk.com,0,0,0.1052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.875,0.125,0.5,0
amazon-eseqw.freeddns.com,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,0,1,1,1,0.0588235294117647,0.0,0.88,0.12,0.5,1
hea-www.harvard.edu,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.842105263,0.157894737,0.1,0
posa3.org,0,0,0.0263157894736842,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.3,0
file-share-from-erin-open-folder-view.web.app,0,0,0.2157894736842105,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8222222222222222,0.1777777777777777,1.0,1
diretk3nkjn.run.place,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0476190476190476,0.8571428571428571,0.0952380952380952,1.0,1
dladandjho.duckdns.org,0,0,0.0947368421052631,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9090909090909092,0.0909090909090909,0.3,1
cuscatlanbancadigital.godaddysites.com,0,0,0.1789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.9473684210526316,0.0526315789473684,0.5,1
pub-a8f7a7bdbbef4c7aa377b495dabb19ff.r2.dev,0,0,0.2052631578947368,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0588235294117647,0.3255813953488372,0.6046511627906976,0.0697674418604651,1.0,1
dev-mslvn.pantheonsite.io,0,0,0.1105263157894736,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.88,0.12,0.6,1
vimeo.com,0,0,0.0263157894736842,0.06666666666666667,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8888888888888888,0.1111111111111111,0.5,0
holloway.co.nz,0,0,0.0526315789473684,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8571428571428571,0.1428571428571428,0.6,0
secure-sparkasse.de,0,0,0.0789473684210526,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,0,1,0.0,0.0,0.8947368421052632,0.1052631578947368,0.6,1
server-networksolutions.web.app,0,0,0.1421052631578947,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9032258064516128,0.0967741935483871,1.0,1
roundcube-5ae8a.firebaseapp.com,0,0,0.1421052631578947,0.13333333333333333,0,0,0,0,1,1.0,1,1,0,0,1,0.0588235294117647,0.064516129032258,0.8387096774193549,0.0967741935483871,0.5,1
chen.grzegorzkulik.com.pl,0,0,0.1105263157894736,0.2,0,0,0,0,0,1.0,1,1,0,0,1,0.0,0.0,0.88,0.12,0.6,1
robertsaternus.com.pl,0,0,0.0894736842105263,0.13333333333333333,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9047619047619048,0.0952380952380952,0.6,1
www.vimas.com,0,0,0.0473684210526315,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.1176470588235294,0.0,0.8461538461538461,0.1538461538461538,0.5,0
www.subjectmusic.com,0,0,0.0842105263157894,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9,0.1,0.5,0
www.cs.may.ie,0,0,0.0473684210526315,0.2,0,0,0,0,0,1.0,1,0,0,0,1,0.1764705882352941,0.0,0.769230769,0.230769231,0.6,0
www.is-research.de,0,0,0.0736842105263157,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.8333333333333334,0.1666666666666666,0.6,0
energizeil.com,0,0,0.0526315789473684,0.06666666666666667,0,0,0,0,0,1.0,1,1,1,1,1,0.0588235294117647,0.0,0.9285714285714286,0.0714285714285714,0.5,1
sodasoftheworldrivefr.web.app,0,0,0.131578947368421,0.13333333333333333,0,0,0,0,0,1.0,1,1,0,0,1,0.0588235294117647,0.0,0.9310344827586208,0.0689655172413793,1.0,1
www.npsnet.com,0,0,0.0526315789473684,0.13333333333333333,0,0,1,0,0,1.0,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.1428571428571428,0.5,0
updateinfo.edns.biz,0,0,0.0789473684210526,0.13333333333333333,0,0,0,0,0,1.0,1,0,0,0,1,0.0,0.0,0.8947368421052632,0.1052631578947368,1.0,1
